inchikey,year,standard_type,pAct
QJHLLGCMNXHDQT-FQEVSTJZSA-N,2011,Kd,8.400008
QJHLLGCMNXHDQT-FQEVSTJZSA-N,2015,Ki,7.568636
QJHLLGCMNXHDQT-FQEVSTJZSA-N,2015,Kd,8.400008
QJLPTGTXRGEKCS-UHFFFAOYSA-N,2006,IC50,8.677781
QJMOSYCFKFRZPQ-UHFFFAOYSA-N,2001,IC50,7.259637
QJNHNXFWOFSZPP-MRXNPFEDSA-N,2016,Ki,4.764472
QJNHNXFWOFSZPP-MRXNPFEDSA-N,2018,Ki,4.764472
QJNHNXFWOFSZPP-MRXNPFEDSA-N,2020,Ki,4.764472
QJNHNXFWOFSZPP-MRXNPFEDSA-N,2021,Ki,4.764472
QJPQOMYSGGNMMU-PTYIZKHBSA-N,2010,IC50,9.031517
QJPQOMYSGGNMMU-PTYIZKHBSA-N,2010,IC50,7.048177
QJWDDKFLDNAVJD-ICSRJNTNSA-N,1995,Ki,8.599980
QKCSLNKBSSSWLN-CXTIUDGFSA-N,1995,IC50,7.823909
QKDREOIGKWPZQZ-RRYCAANRSA-N,2001,Ki,7.769551
QKMNCMIKEOYLQG-UHFFFAOYSA-N,2006,IC50,9.214670
QKYWAGUMOSICDJ-BJSJXSMNSA-N,2000,Ki,6.903090
QLXHEEVESGWCHN-FQEVSTJZSA-N,2013,IC50,8.602060
QLXHEEVESGWCHN-HXUWFJFHSA-N,2013,IC50,8.585027
QMCSRVRYDUVHNB-FOIQADDNSA-N,2010,Ki,9.522879
QMKDGEPXNSIOML-UHFFFAOYSA-N,2006,Ki,8.455932
QMQONIJKFSQSNN-ZWXJPIIXSA-N,2002,Ki,7.494850
QNABWLPZWWNWJT-RIOIIYTLSA-N,2001,IC50,8.443697
QNNXSANSVSPCPH-MHZLTWQESA-N,1998,IC50,7.468521
QOJWQWHTTQNBIU-JONXPCGESA-N,2009,IC50,9.958607
QOJWQWHTTQNBIU-JONXPCGESA-N,2009,IC50,8.107905
QOOGOLVYWAKPMZ-UHFFFAOYSA-N,2006,IC50,8.522879
QOOXCQFWUYVSGU-RPBOFIJWSA-N,2012,Ki,8.958607
QOOXCQFWUYVSGU-RPBOFIJWSA-N,2012,Ki,9.154902
QOOXCQFWUYVSGU-RPBOFIJWSA-N,2012,Ki,9.154902
QOOXCQFWUYVSGU-RPBOFIJWSA-N,2012,Kd,7.540005
QOPIOMWNHRCPAA-DQEYMECFSA-N,2007,IC50,8.431798
QOPIOMWNHRCPAA-LOSJGSFVSA-N,2007,IC50,9.013228
QOPIOMWNHRCPAA-RPBOFIJWSA-N,2007,IC50,9.376751
QOPIOMWNHRCPAA-RPBOFIJWSA-N,2007,IC50,8.346787
QOPIOMWNHRCPAA-RPBOFIJWSA-N,2007,IC50,9.920819
QOYSJYDAYLKBNM-UHFFFAOYSA-N,2021,IC50,5.698970
QPVQOFFGRFOSLP-HLKRZZCRSA-N,2009,IC50,10.000000
QPVQOFFGRFOSLP-HLKRZZCRSA-N,2009,IC50,7.958607
QPXHKYIKGXEZLU-GDOIFUFOSA-N,2010,IC50,9.853872
QPXHKYIKGXEZLU-GDOIFUFOSA-N,2010,IC50,10.096910
QPXHKYIKGXEZLU-GDOIFUFOSA-N,2010,IC50,8.251812
QPXHKYIKGXEZLU-GDOIFUFOSA-N,2010,IC50,9.040959
QPXROMJDFPQBAT-IZZNHLLZSA-N,1996,IC50,7.769551
QPYHFENMSUXYHC-UHFFFAOYSA-N,1995,IC50,5.132768
QPYYKHVKRDAGGT-VMPREFPWSA-N,1998,IC50,5.431798
QQBRRNTWHAAEFM-BUALBWRZSA-N,1995,IC50,8.431798
QQEUFCBFNCEBTH-UVIULGBXSA-N,2002,Ki,8.920819
QQOIKWGCKJQKAY-UHFFFAOYSA-N,1998,IC50,8.552842
QQQXQOGGUJPCGH-CONSDPRKSA-N,1998,Ki,7.767004
QRJPLDUCXKIQHR-MVGXFMOLSA-N,2002,IC50,7.004365
QRKKPEATNBJFKO-JFXHSDHMSA-N,2001,Ki,8.096910
QROSISYERPCHRH-UHFFFAOYSA-N,2002,IC50,7.000000
QRSRJIUBJHILGQ-UHFFFAOYSA-N,2002,IC50,6.900009
QRWUPVKNUBTJJH-ICSRJNTNSA-N,1996,IC50,9.096910
QRWUPVKNUBTJJH-ICSRJNTNSA-N,1998,IC50,9.100015
QRXVHHGJYZCNHF-NSOVKSMOSA-N,1992,IC50,7.698970
QRXVHHGJYZCNHF-NSOVKSMOSA-N,1998,IC50,7.700057
QRZABLVSQLMLCO-UHFFFAOYSA-N,2002,Ki,8.494850
QSCPQKRZZYXKEC-UHFFFAOYSA-N,1995,IC50,7.468521
QSSWXHSQMGICOW-KDXMTYKHSA-N,1993,IC50,6.698970
QSUSVQBWSZZTNK-UHFFFAOYSA-N,1998,IC50,6.769551
QTBQHIWMGGQACY-ZCFIWIBFSA-N,2017,Ki,4.721246
QTBWRBOKUGQAPL-UHFFFAOYSA-N,2011,IC50,7.008774
QTKOZNOELLHMIX-ARJQTIKYSA-N,2010,IC50,8.744727
QTKOZNOELLHMIX-ARJQTIKYSA-N,2010,IC50,9.769551
QTKOZNOELLHMIX-JJEANDOOSA-N,2010,IC50,8.886057
QTKOZNOELLHMIX-JJEANDOOSA-N,2010,IC50,9.853872
QTKOZNOELLHMIX-PQRANODCSA-N,2010,IC50,7.886057
QTKOZNOELLHMIX-PQRANODCSA-N,2010,IC50,8.920819
QTKOZNOELLHMIX-QCCCCPFFSA-N,2010,IC50,8.638272
QTKOZNOELLHMIX-QCCCCPFFSA-N,2010,IC50,9.853872
QTRCZKVGWHJYRF-UHFFFAOYSA-N,1996,IC50,6.226945
QTTMGUACDYUDCN-PUCZYUMASA-N,2007,IC50,9.327902
QUARZWNHDPZJSZ-UHFFFAOYSA-N,2003,Ki,7.199971
QUSBTAHOOJMYRQ-VBMGMRCRSA-N,2002,Ki,6.853872
QUXGPHXFLBRUBT-GFCCVEGCSA-N,2017,Ki,4.602060
QUXYPYOPGAKDPS-QGEZMCGCSA-N,2002,IC50,9.408935
QVIGMIXQFMLDIS-CFJRQAHESA-N,2010,Ki,9.638272
QVYOBGVPVVZIAA-FTJBHMTQSA-N,2007,IC50,9.677781
QVYOBGVPVVZIAA-FTJBHMTQSA-N,2007,IC50,10.301030
QVYPWFFWLVUYKN-FOIFJWKZSA-N,2010,Ki,7.700057
QVYPWFFWLVUYKN-FOIFJWKZSA-N,2010,Ki,9.299989
QWONJGQDISCJGP-UHFFFAOYSA-N,2018,IC50,8.332547
QWTXWQVVUIMNOD-UHFFFAOYSA-N,2002,IC50,9.154902
QWWRETCIYVIZSF-DPVFXHEMSA-N,2002,IC50,7.886057
QWYVYTAMNCYSJR-UHFFFAOYSA-N,2002,Ki,6.958607
QXCVZBAXCMOJRS-KRWDZBQOSA-N,1998,IC50,5.570001
QXCVZBAXCMOJRS-UHFFFAOYSA-N,1995,IC50,5.574140
QXGHMYNYDKDRLF-PMACEKPBSA-N,2011,IC50,8.721246
QXLDKHMFTCJJTH-PZJWPPBQSA-N,2011,Ki,9.700057
QXNYEDXGJIDWMZ-CNTXRXOVSA-N,2009,IC50,9.823909
QXNYEDXGJIDWMZ-CNTXRXOVSA-N,2009,IC50,8.136677
QXSXGOZFQYUICU-UHFFFAOYSA-N,2008,IC50,6.266001
QXVKDIRFPUDMDU-UHFFFAOYSA-N,2013,IC50,8.200659
QXYXAFHTANBIQX-SXOMAYOGSA-N,2007,IC50,9.292430
QXYXAFHTANBIQX-SXOMAYOGSA-N,2007,IC50,10.301030
QYEWXCVGWCGREN-KIQDXCFYSA-N,2017,EC50,3.455932
QZCMEGCLHDHJRZ-CXAHNHKCSA-N,2001,IC50,9.677781
QZHOKWHGBRFWKM-UHFFFAOYSA-N,2006,IC50,9.187087
QZJRHSQLPCOJGA-OJZPPULMSA-N,2000,Ki,7.327902
QZMOFNPUSZXVHM-UHFFFAOYSA-N,2000,IC50,7.494850
QZVNIWYIYIHHQO-UHFFFAOYSA-N,1996,IC50,6.490797
RAERUCXTDYOQNG-UHFFFAOYSA-N,2002,IC50,7.100015
RAFDWIXSTUFXQE-UHFFFAOYSA-N,1998,IC50,7.420216
RALVNYPLJQSMAN-CFSSXQINSA-N,2008,Ki,8.585027
RALVNYPLJQSMAN-ORPRQENYSA-N,2008,Ki,9.221849
RAMQTGXNUULPTD-JDXGNMNLSA-N,1998,Ki,8.327902
RAVSIXKQUPRXPP-UHFFFAOYSA-N,1995,IC50,7.721246
RBRDVMQNTQBANG-IZZNHLLZSA-N,2013,IC50,9.958607
RCPUBYXKXCXVPB-QPTNECHASA-N,2002,IC50,9.070581
RCZBGEWMFPGPIF-XORNHQRDSA-N,2010,Ki,9.552842
RDKQAVZIXBHKDK-QNGWXLTQSA-N,1993,IC50,5.966576
RDLJFYDPHNQKHM-QFIPXVFZSA-N,2001,IC50,6.080922
RDQXAZMERWVFCE-IZZNHLLZSA-N,1996,IC50,7.619789
RFSNGIFDMPUEFP-YXHYVMOGSA-N,2006,Ki,8.799971
RFSNGIFDMPUEFP-YXHYVMOGSA-N,2006,Kd,8.799971
RGUDXLHTEUZZSX-GOSISDBHSA-N,2004,IC50,5.814458
RGUDXLHTEUZZSX-SFHVURJKSA-N,1993,IC50,5.814458
RGUDXLHTEUZZSX-SFHVURJKSA-N,1994,IC50,5.814458
RGYAEWZDVHSMCE-ACHIHNKUSA-N,1998,Ki,8.769551
RHLFRQYCXXEYMH-JSRBVGTNSA-N,2021,IC50,8.958607
RHLFRQYCXXEYMH-UHFFFAOYSA-N,2002,IC50,8.958607
RHLQHVJDZOMGMW-UHFFFAOYSA-N,2001,IC50,8.638272
RHVQKCNMAFZXCK-OUPRXKBMSA-N,2010,Ki,9.585027
RIJFQNLRLPVBNV-RDBRXFRASA-N,1996,IC50,5.857298
RIMRBFFCTVLKNY-AUEPDCJTSA-N,2006,Ki,6.500313
RITOINUTGUCQPS-BMFSAJMZSA-N,2021,IC50,5.958607
RIYFBUBBDKMFDL-UHFFFAOYSA-N,2001,IC50,9.823909
RIZNUGBEWDWVDN-UHFFFAOYSA-N,1996,IC50,8.602060
RJJQCAFISBUDKV-XOKHWMEBSA-N,2000,Ki,7.657577
RJNBLSFDQIUPTN-RTOHIFTRSA-N,2006,Ki,8.599980
RJNBLSFDQIUPTN-RTOHIFTRSA-N,2006,Kd,10.000000
RKASKHITIDVOID-UHFFFAOYSA-N,2001,IC50,7.376751
RKCYJNRDUDBTDT-QFIPXVFZSA-N,1995,IC50,8.744727
RKMNJDJHIUANMC-UHFFFAOYSA-N,2000,IC50,7.431798
RKQVTHFZZOFIFL-FCOREWAKSA-N,2002,IC50,10.000000
RLEVBHOVASXXPT-NRFANRHFSA-N,1995,IC50,8.301030
RLHGGWYQVKICLX-UHFFFAOYSA-N,2000,IC50,8.366532
RLOWWIPAZLWNRL-MLYMZAKTSA-N,2000,Ki,7.086186
RLXURWNYROPUKN-UHFFFAOYSA-N,1996,IC50,7.251812
RLYXXIQMNMOLJZ-DEOSSOPVSA-N,1995,IC50,9.301030
RLYXXIQMNMOLJZ-DEOSSOPVSA-N,1995,IC50,9.397940
RLYXXIQMNMOLJZ-DEOSSOPVSA-N,1995,IC50,8.000000
RLZAHUJYUFOJFC-UHFFFAOYSA-N,1996,IC50,8.928118
RMDXBSYLFLAMKO-UHFFFAOYSA-N,2000,IC50,6.958607
RMHALYQZHFLFFL-UHFFFAOYSA-N,2002,Ki,6.950782
RMPKGCQPPWICCB-ZONNCAFXSA-N,2002,Ki,8.698970
RMPOHZLJIMPVGV-UHFFFAOYSA-N,1996,IC50,6.521434
RMRCMPQTTCGZTG-UHFFFAOYSA-N,1996,IC50,8.508638
RMWDIPRGXUWYAE-RPBOFIJWSA-N,2007,IC50,7.207608
RNLBAKIMAUIWHO-FMIFUCRQSA-N,2002,Ki,8.045757
RNRVUYGVIOJTMN-CMXZEOLJSA-N,2002,Ki,6.987163
ROETYKQAPNITRN-GAOIYXDDSA-N,2002,Ki,9.221849
ROOCUTOICRZTPC-UHFFFAOYSA-N,1996,IC50,5.455932
RPEJUMUSKMYYSP-ZAYWWLBMSA-N,2010,IC50,8.958607
RPEJUMUSKMYYSP-ZAYWWLBMSA-N,2010,IC50,7.356547
RPMPXKASBWJZPP-UHFFFAOYSA-N,1996,IC50,7.179142
RPNSLZSITFBVPE-UHFFFAOYSA-N,1995,IC50,6.327902
RPTJPWCOBZLMMD-NRWPOFLRSA-N,2013,IC50,6.619789
RPTJPWCOBZLMMD-WIOPSUGQSA-N,2013,IC50,7.107905
RQVBYRWUISROIZ-FEWZWGNISA-N,2002,Ki,8.568636
RRGKJCLXDVRZFZ-UHFFFAOYSA-N,2011,IC50,6.628932
RRMHOUYEUUCREL-UHFFFAOYSA-N,1995,IC50,5.369064
RRQHBXFZUXIDJS-UHFFFAOYSA-N,2001,IC50,8.214670
RRRWOVLMDWKHLB-UHFFFAOYSA-N,1998,IC50,7.481486
RRWILHKRMKBVID-UHFFFAOYSA-N,2002,Ki,7.494850
RSABPPVRUPFDEN-CYBMUJFWSA-N,2006,Ki,8.619789
RSCUIJPMECVKOO-UHFFFAOYSA-N,2001,IC50,8.537602
RSLCAMXZLJMHNX-UHFFFAOYSA-N,2006,Ki,7.167491
RSLSZQMVGYAVMK-UHFFFAOYSA-N,1997,Ki,6.499997
RSRKUMMFMMRVHW-UHFFFAOYSA-N,2002,Ki,7.638272
RSTWJTPPTSOYKZ-JSLDZMDGSA-N,2002,Ki,7.481486
RUDMNOHAIPDMCF-OALUTQOASA-N,2011,IC50,10.124939
RUMVZUFKTZXZHP-VXKWHMMOSA-N,2011,IC50,10.267606
RUTKNWZWCDYBRI-NUYCEAJWSA-N,2006,IC50,9.167491
RUTVZVYLDRQCPL-MLYMZAKTSA-N,2001,Ki,7.698970
RVFVJIRFYXKKNY-QHCPKHFHSA-N,1998,Ki,6.481486
RVKBMGOBDMERLT-UHFFFAOYSA-N,2002,Ki,5.630000
RVPQJRAPQSRRCJ-RUZDIDTESA-N,2001,IC50,9.187087
RVQWQAUTXDWGGP-UHFFFAOYSA-N,2001,IC50,7.522879
RWCQGMYLKBMGOP-OALUTQOASA-N,1995,IC50,7.167491
RXHOOMSRVGJWKW-MRWAXMPCSA-N,2006,Ki,9.100015
RXHOOMSRVGJWKW-MRWAXMPCSA-N,2006,Kd,9.799971
RXOBEDAYMSZORF-UHFFFAOYSA-N,2017,IC50,8.555955
RXOBEDAYMSZORF-UHFFFAOYSA-N,2018,IC50,8.555955
RYHNNCDMPVRREY-NSOVKSMOSA-N,1995,IC50,6.154902
RYHNNCDMPVRREY-NSOVKSMOSA-N,1993,IC50,6.154902
RYKAAYFLCOHWCE-UHFFFAOYSA-N,2002,Ki,6.859995
RZHUUXCHZATEMA-BGUDKVOASA-N,2001,IC50,9.602060
RZJHKAMGEAYCNK-SECBINFHSA-N,2017,Ki,4.823909
SAOIHBIAGRVDAR-KBJGYGKASA-N,2010,Ki,9.823909
SAOIHBIAGRVDAR-KBJGYGKASA-N,2011,Ki,11.000000
SAOIHBIAGRVDAR-UJUVCNOISA-N,2010,Ki,9.455932
SAPCBHPQLCZCDV-CHPWDEGWSA-N,1993,Kd,6.799998
SARPBFWIJDNMRR-HXPUERGNSA-N,2002,Ki,9.154902
SARPBFWIJDNMRR-KFZUGWGMSA-N,2002,Ki,9.397940
SBBYBXSFWOLDDG-JLTOFOAXSA-N,2009,Ki,9.649946
SBBYBXSFWOLDDG-JLTOFOAXSA-N,2009,Kd,10.519993
SBBYBXSFWOLDDG-JLTOFOAXSA-N,2010,Ki,9.599980
SBBYBXSFWOLDDG-JLTOFOAXSA-N,2011,Ki,9.649946
SBBYBXSFWOLDDG-JLTOFOAXSA-N,2013,IC50,9.602060
SBBYBXSFWOLDDG-VBKZILBWSA-N,2009,Ki,9.270026
SBBYBXSFWOLDDG-VLIAUNLRSA-N,2009,Ki,8.090016
SBBYBXSFWOLDDG-XOBRGWDASA-N,2009,Ki,8.430041
SBIUVIYDWWXAGW-UHFFFAOYSA-N,1998,IC50,7.200659
SBIVMYBYKVLWQU-UHFFFAOYSA-N,1995,IC50,7.494850
SBIZXCKDTDLJHC-FUANUBAPSA-N,1996,IC50,8.698970
SBIZXCKDTDLJHC-NBGFENBTSA-N,1998,IC50,8.698970
SBRDTMDWMOJLCU-UHFFFAOYSA-N,2000,IC50,8.119186
SCGIBCYMCCJYLO-WENCNXQZSA-N,1995,IC50,7.010017
SCIFAMUXVONJNS-UHFFFAOYSA-N,1994,IC50,5.522879
SCPYGOGAZGCOKB-XVDWRUNBSA-N,2002,Ki,7.000000
SCPYZUAEPUWQKQ-UHFFFAOYSA-N,2006,Ki,8.337242
SCQDFAONTBDEIU-OXHCMLJQSA-N,2006,IC50,9.207608
SCTMGBDXYTYTJH-KAJMWERUSA-N,2006,IC50,9.602060
SCUCGLNZVOAIMC-NRFANRHFSA-N,1993,IC50,6.257275
SCUCGLNZVOAIMC-NRFANRHFSA-N,1994,IC50,6.257275
SCUCGLNZVOAIMC-NRFANRHFSA-N,1998,IC50,6.260001
SDAQMMFVBYMJDD-IBGZPJMESA-N,1994,IC50,9.000000
SDAQMMFVBYMJDD-UHFFFAOYSA-N,1998,IC50,9.000000
SDAQMMFVBYMJDD-UHFFFAOYSA-N,1998,IC50,9.000000
SDAQMMFVBYMJDD-UHFFFAOYSA-N,2010,Ki,9.000000
SDDBLBQPFQWQTQ-FTJBHMTQSA-N,2012,IC50,10.008774
SDIARYHLHLQDHS-AETRBLLXSA-N,2001,Ki,7.853872
SDTLZBKGRGUYBM-UHFFFAOYSA-N,2002,IC50,9.000000
SEXIEPVVCPDKMR-UHFFFAOYSA-N,2009,Ki,8.059982
SFBJQTXZKXTYKE-UHFFFAOYSA-N,2011,Ki,5.795880
SFOWLACMCFEDLL-BFUOFWGJSA-N,2008,Ki,9.221849
SGBDUEZXJHDZIY-BIXQXLNPSA-N,2002,Ki,9.154902
SGGSCEPQSJZAAL-UHFFFAOYSA-N,2004,IC50,7.958607
SGMZMUYLZYFEAL-UHFFFAOYSA-N,2004,IC50,7.585027
SGQVPBVOTGCWIJ-GHRAFVERSA-N,1995,IC50,8.000000
SGSRPJMSWTTYSL-JFXHSDHMSA-N,2002,Ki,7.091515
SHLVDRLISHVGSO-ZSQFBXSQSA-N,1995,IC50,7.468521
SHMJWPYNUXOKLF-KTZMUZOWSA-N,2006,Ki,7.031517
SIBIOTUKPPIJSS-UHFFFAOYSA-N,2001,IC50,7.991400
SIGVSCHWYKBBFX-KCWXNJEJSA-N,1995,IC50,7.649946
SIGYSNVKOFSFML-PMERELPUSA-N,1993,IC50,6.853872
SIHCCJJWSBAMTD-RRPNLBNLSA-N,2012,IC50,10.327902
SIIMITFGYHVBGG-FGSBKAERSA-N,1994,Ki,4.022276
SIPOLHQPOKEDPH-UHFFFAOYSA-N,2013,IC50,6.154902
SIRLPVNKNQJFET-UHFFFAOYSA-N,2014,IC50,7.795880
SIRMQLLMKUZYMJ-UHFFFAOYSA-N,2000,IC50,5.823909
SIYPEYKSXSWWFT-UHFFFAOYSA-N,2011,Ki,5.657577
SIZJFJCXMDQSRE-SINHWUCRSA-N,2006,IC50,9.721246
SJBVKVDGVANGJA-DOACRVLCSA-N,2010,IC50,9.154902
SJBVKVDGVANGJA-DOACRVLCSA-N,2010,IC50,10.214670
SJBVKVDGVANGJA-DOACRVLCSA-N,2010,IC50,8.823909
SJBVKVDGVANGJA-DOACRVLCSA-N,2010,IC50,9.397940
SJBVKVDGVANGJA-DOACRVLCSA-N,2010,IC50,9.397940
SJBVKVDGVANGJA-DOACRVLCSA-N,2010,IC50,8.721246
SJBVKVDGVANGJA-MFKNPSAJSA-N,2010,IC50,8.920819
SJBVKVDGVANGJA-MFKNPSAJSA-N,2010,IC50,10.180456
SJHZTGDJTIZMSK-KPRDSAADSA-N,2001,Ki,10.000000
SJHZTGDJTIZMSK-KPRDSAADSA-N,2002,Ki,9.920819
SJKYOVFCBLAVEU-NDPVAKIZSA-N,2002,Ki,7.552842
SJKYOVFCBLAVEU-UIAACRFSSA-N,2021,IC50,7.552842
SJKYOVFCBLAVEU-YMNQCSKTSA-N,2002,Ki,6.397940
SJKYOVFCBLAVEU-YSSFQJQWSA-N,2021,IC50,6.397940
SJUGCLVDTCIDMC-JKMYNKRXSA-N,1998,IC50,5.899998
SKAYGFFLRFARDX-OZIXAUCHSA-N,2002,IC50,6.920819
SKFQAUXRVOPVSQ-UHFFFAOYSA-N,2003,Ki,7.000000
SKFQAUXRVOPVSQ-UHFFFAOYSA-N,2002,IC50,7.000000
SKLLXNKQWQRXIR-UHFFFAOYSA-N,2011,IC50,6.362510
SKQAXGRTJKBKTG-GOSISDBHSA-N,1998,IC50,7.886057
SKSVLYVQUOGPSM-OLBHHIGCSA-N,2015,Ki,9.000000
SKXVECUCBANNIA-UHFFFAOYSA-N,2011,IC50,6.657577
SLAOVGOAOZJZKV-UHFFFAOYSA-N,1995,IC50,7.167491
SNDJRJPQSWPPJP-OZMGXUMRSA-N,2002,Ki,7.236572
SNOAWNVDDANLMI-JSKGAOECSA-N,2002,Ki,8.221849
SNRPTOFWJUUQPQ-UHFFFAOYSA-N,1994,IC50,7.896196
SNZRUAABGYAKBS-CTCAENTCSA-N,2008,IC50,9.154902
SOAJINBUWMBFRL-UHFFFAOYSA-N,2001,IC50,9.552842
SOAJINBUWMBFRL-UHFFFAOYSA-N,2001,IC50,9.552842
SONFWIYUKIBJQD-UHFFFAOYSA-N,2006,Ki,8.769551
SONMMNBUJANHDU-GAZXMLTASA-N,2007,IC50,9.744727
SOVVORMDBAETNG-UHFFFAOYSA-N,1995,IC50,7.200659
SOVZPUNJPSNXQR-UHFFFAOYSA-N,2011,IC50,6.156145
SPAGCMPPUGYUHY-UHFFFAOYSA-N,1996,IC50,8.397940
SPKXPZZAVXNHLY-WHAKPXNHSA-N,2002,IC50,9.251812
SPLKTVKAAPXPPZ-UHFFFAOYSA-N,2013,IC50,7.886057
SPOQEIILUHGCDB-ALHJQXIUSA-N,2002,IC50,8.602060
SPOQEIILUHGCDB-OZIXAUCHSA-N,2002,IC50,6.853872
SPOVULTVWLBFKZ-FCHOFNBWSA-N,2010,IC50,10.221849
SPOVULTVWLBFKZ-FCHOFNBWSA-N,2010,IC50,9.045757
SPYQPOOICBVIJX-AYVIFYHYSA-N,1996,IC50,7.455932
SQGSMVRFSUZJTG-UBPNEBOYSA-N,1998,Ki,7.638272
SQHKCBLNRNKPNQ-HMPIOLDBSA-N,1994,IC50,8.387216
SQNPCQVHVHOWEK-BJSJXSMNSA-N,2000,Ki,8.045757
SQNYJTSIWKBHBD-FQEVSTJZSA-N,2003,Ki,8.000000
SQNYJTSIWKBHBD-HXUWFJFHSA-N,2003,Ki,8.100015
SQRIUKXVALYAKA-UHFFFAOYSA-N,2002,Ki,7.769551
SQUYFZZDIQUCSM-UHFFFAOYSA-N,2013,IC50,8.275724
SREWSRXPXZVLMR-ICSRJNTNSA-N,1995,Ki,9.700057
SRIOHIXTSHGWLJ-QZTJIDSGSA-N,1994,IC50,5.946922
SRIOHIXTSHGWLJ-ZWKOTPCHSA-N,1994,IC50,5.815309
SRLYUYRWDOPUDB-PUCZYUMASA-N,2012,IC50,9.698970
SRLYUYRWDOPUDB-SZFUDVHCSA-N,2012,IC50,10.769551
SRMLNALOYZEEDP-VDCGLRQOSA-N,2002,IC50,9.124939
SRPGJTDSNNPYQF-OALUTQOASA-N,2011,IC50,10.267606
SRUVIRMFXGIZDE-QFIPXVFZSA-N,1995,IC50,8.420216
SSEBEPRONSIAMK-PMACEKPBSA-N,2011,IC50,9.795880
SSGVUCUCQKFTFZ-RRPNLBNLSA-N,1996,IC50,7.920819
SSPQQLUIJSOEHH-UHFFFAOYSA-N,2000,IC50,6.853872
SSQGNSUWMMJHRK-UHFFFAOYSA-N,1998,IC50,8.537602
SSSMQSQCNAOVLJ-UHFFFAOYSA-N,2003,Ki,8.100015
SSSMQSQCNAOVLJ-UHFFFAOYSA-N,2002,IC50,8.100015
SSWOBDWLRTXEMS-UHFFFAOYSA-N,1999,IC50,8.638272
STAJLHIUAJDIGV-HMILPKGGSA-N,1995,IC50,7.460046
STFZMBZNJAIPHK-UHFFFAOYSA-N,1998,IC50,9.494850
STJZDPGWBPFLGF-SNRMKQJTSA-N,2006,IC50,8.568636
STQPZMKBIAWKGK-MRXNPFEDSA-N,1998,IC50,8.619789
SUIAZXTYRYLIFJ-PNFNHJRFSA-N,2002,Ki,8.301030
SUITYIWBXSZXIQ-MJRZITLZSA-N,2008,IC50,10.221849
SUITYIWBXSZXIQ-MJRZITLZSA-N,2010,IC50,10.221849
SUITYIWBXSZXIQ-MJRZITLZSA-N,2010,IC50,8.657577
SUITYIWBXSZXIQ-MJRZITLZSA-N,2010,IC50,8.657577
SUITYIWBXSZXIQ-MJRZITLZSA-N,2010,IC50,10.221849
SUZSWSSXVHSRLT-ICSRJNTNSA-N,1995,IC50,9.000000
SUZSWSSXVHSRLT-ICSRJNTNSA-N,1995,IC50,8.886057
SUZSWSSXVHSRLT-ICSRJNTNSA-N,1996,IC50,8.886057
SUZSWSSXVHSRLT-ICSRJNTNSA-N,1998,IC50,8.890084
SVHRYTCAXFKCFS-IZZNHLLZSA-N,1996,IC50,7.585027
SVHVLAGNGAWUQU-SVBPBHIXSA-N,1991,IC50,6.958607
SVHVLAGNGAWUQU-SVBPBHIXSA-N,1995,IC50,10.070581
SVHVLAGNGAWUQU-SVBPBHIXSA-N,1993,IC50,6.823909
SVHVLAGNGAWUQU-SVBPBHIXSA-N,1992,IC50,7.795880
SVHVLAGNGAWUQU-SVBPBHIXSA-N,1998,IC50,7.540005
SVJLECBANPOFKI-QCFMCPCVSA-N,2000,Ki,7.522879
SVNARMJNQZDVGN-UHFFFAOYSA-N,2014,IC50,8.327902
SVVJEDRBKOBRPP-UHFFFAOYSA-N,2003,Ki,8.000000
SVWMIGCETSKTFP-UHFFFAOYSA-N,1996,IC50,5.183030
SWGQDPWKPYZEEH-SFHVURJKSA-N,2006,IC50,6.187087
SWQWEWYADDAXRZ-NDKIRZHOSA-O,1997,Kd,1.300000
SWQWEWYADDAXRZ-NDKIRZHOSA-O,1997,Kd,9.100015
SWRYEUIYPAAURZ-UHFFFAOYSA-N,2013,IC50,8.173925
SWXZYYXRVNVSHO-UHFFFAOYSA-N,2014,IC50,6.920819
SXKVOXCVLIJCBZ-IZZNHLLZSA-N,1996,IC50,8.045757
SXNSKNFVWYYWIC-PUYQSQJYSA-N,2006,IC50,9.309804
SXOAVORWRVYTGL-PMACEKPBSA-N,2011,IC50,9.886057
SXRVBMVPBAKYEN-UHFFFAOYSA-N,1995,IC50,8.366532
SYJCRSZNLUABHV-XOKHWMEBSA-N,2001,Ki,7.795880
SYKPKIXOVNHMMP-UHFFFAOYSA-N,2003,Ki,8.100015
SYRAXCBZMYANMU-UHFFFAOYSA-N,2001,IC50,9.721246
SZEYAOKHLPDWFZ-CYBMUJFWSA-N,2016,Ki,4.657577
SZEYAOKHLPDWFZ-CYBMUJFWSA-N,2018,Ki,4.657577
SZEYAOKHLPDWFZ-CYBMUJFWSA-N,2018,Ki,4.657577
SZEYAOKHLPDWFZ-CYBMUJFWSA-N,2020,Ki,4.657577
SZSNPMYOMSLAPU-UHFFFAOYSA-N,1996,IC50,5.650722
TTYKBSXKWCQPFQ-OCGBXCADSA-N,2006,IC50,9.468521
TTZWDLZPHOQUAU-INIZCTEOSA-N,1998,IC50,9.096910
TTZWDLZPHOQUAU-INIZCTEOSA-N,1998,IC50,7.356547
TTZWDLZPHOQUAU-MRXNPFEDSA-N,1998,IC50,6.207608
